2011-01-14 00:20:00,Mostly Cloudy
2011-01-14 00:50:00,Mostly Cloudy
2011-01-14 01:20:00,Mostly Cloudy
2011-01-14 01:50:00,Mostly Cloudy
2011-01-14 02:20:00,Light Rain
2011-01-14 02:50:00,Light Drizzle
2011-01-14 02:50:00,Mostly Cloudy
2011-01-14 03:20:00,Mostly Cloudy
2011-01-14 03:50:00,Mostly Cloudy
2011-01-14 04:20:00,Mostly Cloudy
2011-01-14 04:50:00,Mostly Cloudy
2011-01-14 05:20:00,Mostly Cloudy
2011-01-14 05:50:00,
2011-01-14 05:50:00,Mostly Cloudy
2011-01-14 06:20:00,Mostly Cloudy
2011-01-14 06:50:00,Mostly Cloudy
2011-01-14 07:20:00,Light Drizzle
2011-01-14 07:50:00,Light Rain
2011-01-14 08:20:00,Mostly Cloudy
2011-01-14 08:50:00,Light Rain
2011-01-14 08:50:00,Mostly Cloudy
2011-01-14 09:20:00,Light Rain
2011-01-14 09:50:00,Scattered Clouds
2011-01-14 10:20:00,Mostly Cloudy
2011-01-14 10:50:00,Mostly Cloudy
2011-01-14 11:20:00,Mostly Cloudy
2011-01-14 11:50:00,Rain
2011-01-14 11:50:00,Scattered Clouds
2011-01-14 12:20:00,Scattered Clouds
2011-01-14 12:50:00,Scattered Clouds
2011-01-14 13:20:00,Scattered Clouds
2011-01-14 13:50:00,Mostly Cloudy
2011-01-14 14:20:00,Mostly Cloudy
2011-01-14 14:50:00,Light Rain Showers
2011-01-14 14:50:00,Drizzle
2011-01-14 15:20:00,Heavy Thunderstorms and Rain
2011-01-14 15:50:00,Light Rain
2011-01-14 16:20:00,Scattered Clouds
2011-01-14 16:50:00,Scattered Clouds
2011-01-14 17:20:00,Partly Cloudy
2011-01-14 17:50:00,
2011-01-14 17:50:00,Partly Cloudy
2011-01-14 18:20:00,Scattered Clouds
2011-01-14 18:50:00,Scattered Clouds
2011-01-14 19:20:00,Partly Cloudy
2011-01-14 19:50:00,Partly Cloudy
2011-01-14 20:20:00,Clear
2011-01-14 20:50:00,Partly Cloudy
2011-01-14 21:20:00,Partly Cloudy
2011-01-14 21:50:00,Partly Cloudy
2011-01-14 22:20:00,Partly Cloudy
2011-01-14 22:50:00,Clear
2011-01-14 23:20:00,Clear
2011-01-14 23:50:00,Mostly Cloudy
2011-01-14 23:50:00,Clear
2011-01-15 00:20:00,Clear
2011-01-15 00:50:00,Clear
2011-01-15 01:20:00,Scattered Clouds
2011-01-15 01:50:00,Partly Cloudy
2011-01-15 02:20:00,Partly Cloudy
2011-01-15 02:50:00,Partly Cloudy
2011-01-15 02:50:00,Scattered Clouds
2011-01-15 03:20:00,Partly Cloudy
2011-01-15 03:50:00,Scattered Clouds
2011-01-15 04:20:00,Scattered Clouds
2011-01-15 04:50:00,Scattered Clouds
2011-01-15 05:20:00,Partly Cloudy
2011-01-15 05:50:00,
2011-01-15 05:50:00,Partly Cloudy
2011-01-15 06:20:00,Partly Cloudy
2011-01-15 06:50:00,Partly Cloudy
2011-01-15 07:20:00,Partly Cloudy
2011-01-15 07:50:00,Mostly Cloudy
2011-01-15 08:20:00,Mostly Cloudy
2011-01-15 08:50:00,Mostly Cloudy
2011-01-15 08:50:00,Mostly Cloudy
2011-01-15 09:20:00,Mostly Cloudy
2011-01-15 09:50:00,Mostly Cloudy
2011-01-15 10:20:00,Mostly Cloudy
2011-01-15 10:50:00,Mostly Cloudy
2011-01-15 11:20:00,Mostly Cloudy
2011-01-15 11:50:00,Mostly Cloudy
2011-01-15 11:50:00,Mostly Cloudy
2011-01-15 12:20:00,Mostly Cloudy
2011-01-15 12:50:00,Scattered Clouds
2011-01-15 13:20:00,Mostly Cloudy
2011-01-15 13:50:00,Mostly Cloudy
2011-01-15 14:20:00,Mostly Cloudy
2011-01-15 14:50:00,Mostly Cloudy
2011-01-15 15:20:00,Mostly Cloudy
2011-01-15 15:50:00,Mostly Cloudy
2011-01-15 16:20:00,Mostly Cloudy
2011-01-15 16:50:00,Mostly Cloudy
2011-01-15 17:20:00,Mostly Cloudy
2011-01-15 17:50:00,Overcast
2011-01-15 17:50:00,Mostly Cloudy
2011-01-15 18:20:00,Mostly Cloudy
2011-01-15 18:50:00,Mostly Cloudy
2011-01-15 19:20:00,Mostly Cloudy
2011-01-15 19:50:00,Mostly Cloudy
2011-01-15 20:20:00,Mostly Cloudy
2011-01-15 20:50:00,Overcast
2011-01-15 20:50:00,Mostly Cloudy
2011-01-15 21:20:00,Mostly Cloudy
2011-01-15 21:50:00,Scattered Clouds
2011-01-15 22:20:00,Mostly Cloudy
2011-01-15 22:50:00,Mostly Cloudy
2011-01-15 23:20:00,Mostly Cloudy
