2010-12-11,19:20:00,10.0
2010-12-11,19:50:00,10.0
2010-12-11,20:20:00,10.0
2010-12-11,20:50:00,18
2010-12-11,20:50:00,10.0
2010-12-11,21:20:00,10.0
2010-12-11,21:50:00,10.0
2010-12-11,22:20:00,10.0
2010-12-11,22:50:00,10.0
2010-12-11,23:20:00,10.0
2010-12-11,23:50:00,10.0
2010-12-01,00:20:00,10.0
2010-12-01,00:50:00,9.0
2010-12-01,01:20:00,10.0
2010-12-01,01:50:00,10.0
2010-12-01,02:20:00,9.0
2010-12-01,02:50:00,20
2010-12-01,02:50:00,10.0
2010-12-01,03:20:00,10.0
2010-12-01,03:50:00,10.0
2010-12-01,04:20:00,10.0
2010-12-01,04:50:00,10.0
2010-12-01,05:20:00,10.0
2010-12-01,05:50:00,18
2010-12-01,05:50:00,10.0
2010-12-01,06:20:00,10.0
2010-12-01,06:50:00,10.0
2010-12-01,07:20:00,10.0
2010-12-01,07:50:00,10.0
2010-12-01,08:20:00,10.0
2010-12-01,08:50:00,30
2010-12-01,08:50:00,10.0
2010-12-01,09:20:00,10.0
2010-12-01,09:50:00,10.0
2010-12-01,10:20:00,10.0
2010-12-01,10:50:00,10.0
2010-12-01,11:20:00,10.0
2010-12-01,11:50:00,22
2010-12-01,11:50:00,10.0
2010-12-01,12:20:00,10.0
2010-12-01,12:50:00,10.0
2010-12-01,13:20:00,10.0
2010-12-01,13:50:00,10.0
2010-12-01,14:20:00,10.0
2010-12-01,14:50:00,23
2010-12-01,14:50:00,10.0
2010-12-01,15:20:00,10.0
2010-12-01,15:50:00,10.0
2010-12-01,16:20:00,10.0
2010-12-01,16:50:00,10.0
2010-12-01,17:20:00,10.0
2010-12-01,17:50:00,29
2010-12-01,17:50:00,10.0
2010-12-01,18:20:00,10.0
2010-12-01,18:50:00,10.0
2010-12-01,19:20:00,10.0
2010-12-01,19:50:00,10.0
2010-12-01,20:20:00,10.0
2010-12-01,20:50:00,10
2010-12-01,20:50:00,10.0
2010-12-01,21:20:00,10.0
2010-12-01,21:50:00,9.0
2010-12-01,22:20:00,6.0
2010-12-01,22:50:00,8.0
2010-12-01,23:20:00,9.0
2010-12-01,23:50:00,7
2010-12-01,23:50:00,8.0
2010-12-12,00:20:00,-9999.0
2010-12-12,00:50:00,9.0
2010-12-12,01:20:00,9.0
2010-12-12,01:50:00,8.0
2010-12-12,02:20:00,9.0
2010-12-12,02:50:00,10
2010-12-12,02:50:00,9.0
2010-12-12,03:20:00,9.0
2010-12-12,03:50:00,9.0
2010-12-12,04:20:00,9.0
2010-12-12,04:50:00,9.0
2010-12-12,05:20:00,9.0
2010-12-12,05:50:00,9.0
2010-12-12,06:20:00,9.0
2010-12-12,06:50:00,9.0
2010-12-12,07:20:00,-9999.0
2010-12-12,07:50:00,9.0
2010-12-12,08:20:00,9.0
2010-12-12,08:50:00,14
2010-12-12,08:50:00,9.0
2010-12-12,09:20:00,7.0
2010-12-12,09:50:00,8.0
2010-12-12,10:20:00,9.0
2010-12-12,10:50:00,9.0
2010-12-12,11:20:00,10.0
2010-12-12,11:50:00,17
2010-12-12,11:50:00,10.0
2010-12-12,12:20:00,-9999.0
2010-12-12,12:50:00,10.0
2010-12-12,13:20:00,10.0
2010-12-12,13:50:00,10.0
2010-12-12,14:20:00,10.0
2010-12-12,14:50:00,18
2010-12-12,14:50:00,10.0
2010-12-12,15:20:00,10.0
2010-12-12,15:50:00,10.0
2010-12-12,16:20:00,10.0
2010-12-12,16:50:00,10.0
2010-12-12,17:20:00,10.0
2010-12-12,17:50:00,10.0
2010-12-12,18:20:00,10.0
2010-12-12,18:50:00,10.0
2010-12-12,19:20:00,10.0
2010-12-12,19:50:00,10.0
2010-12-12,20:20:00,10.0
2010-12-12,20:50:00,10.0
2010-12-12,21:20:00,10.0
2010-12-12,21:50:00,10.0
2010-12-12,22:20:00,10.0
2010-12-12,22:50:00,10.0
2010-12-12,23:20:00,10.0
2010-12-12,23:50:00,11
2010-12-12,23:50:00,10.0
2010-12-13,00:20:00,9.0
2010-12-13,00:50:00,8.0
2010-12-13,01:20:00,7.0
2010-12-13,01:50:00,-9999.0
2010-12-13,02:20:00,3.0
2010-12-13,02:50:00,4.8
2010-12-13,02:50:00,3.0
2010-12-13,03:20:00,3.5
2010-12-13,03:50:00,3.0
2010-12-13,04:20:00,3.0
2010-12-13,04:50:00,0.8
2010-12-13,05:20:00,2.5
2010-12-13,05:50:00,4.7
2010-12-13,05:50:00,2.0
2010-12-13,06:20:00,1.2
2010-12-13,06:50:00,1.2
2010-12-13,07:20:00,1.2
2010-12-13,07:50:00,0.8
2010-12-13,08:20:00,0.8
2010-12-13,08:50:00,0.8
2010-12-13,08:50:00,0.6
2010-12-13,09:20:00,0.5
2010-12-13,09:50:00,1.0
2010-12-13,10:20:00,1.2
2010-12-13,10:50:00,2.8
2010-12-13,11:20:00,4.0
2010-12-13,11:50:00,5
2010-12-13,11:50:00,5.0
2010-12-13,12:20:00,4.5
2010-12-13,12:50:00,4.5
2010-12-13,13:20:00,5.0
2010-12-13,13:50:00,7.0
2010-12-13,14:20:00,10.0
2010-12-13,14:50:00,9.0
2010-12-13,15:20:00,10.0
2010-12-13,15:50:00,10.0
2010-12-13,16:20:00,9.0
2010-12-13,16:50:00,10.0
2010-12-13,17:20:00,10.0
2010-12-13,17:50:00,10
2010-12-13,17:50:00,10.0
2010-12-13,18:20:00,10.0
2010-12-13,18:50:00,9.0
2010-12-13,19:20:00,9.0
2010-12-13,19:50:00,9.0
2010-12-13,20:20:00,7.0
2010-12-13,20:50:00,8
2010-12-13,20:50:00,8.0
2010-12-13,21:20:00,9.0
2010-12-13,21:50:00,9.0
2010-12-13,22:20:00,10.0
2010-12-13,22:50:00,10.0
2010-12-13,23:20:00,10.0
2010-12-13,23:50:00,9
2010-12-13,23:50:00,10.0
2010-12-14,00:20:00,9.0
2010-12-14,00:50:00,9.0
2010-12-14,01:20:00,9.0
2010-12-14,01:50:00,9.0
2010-12-14,02:20:00,8.0
2010-12-14,02:50:00,8
2010-12-14,02:50:00,8.0
2010-12-14,03:20:00,7.0
2010-12-14,03:50:00,7.0
2010-12-14,04:20:00,10.0
2010-12-14,04:50:00,10.0
2010-12-14,05:20:00,10.0
2010-12-14,05:50:00,7
2010-12-14,05:50:00,8.0
2010-12-14,06:20:00,7.0
2010-12-14,06:50:00,9.0
2010-12-14,07:20:00,10.0
2010-12-14,07:50:00,10.0
2010-12-14,08:20:00,10.0
2010-12-14,08:50:00,10.0
2010-12-14,09:20:00,8.0
2010-12-14,09:50:00,8.0
2010-12-14,10:20:00,9.0
2010-12-14,10:50:00,10.0
2010-12-14,11:20:00,10.0
2010-12-14,11:50:00,18
2010-12-14,11:50:00,10.0
2010-12-14,12:20:00,10.0
2010-12-14,12:50:00,10.0
2010-12-14,13:20:00,10.0
2010-12-14,13:50:00,10.0
2010-12-14,14:20:00,-9999.0
2010-12-14,14:50:00,10.0
2010-12-14,15:20:00,10.0
2010-12-14,15:50:00,10.0
2010-12-14,16:20:00,10.0
2010-12-14,16:50:00,10.0
2010-12-14,17:20:00,10.0
2010-12-14,17:50:00,12
2010-12-14,17:50:00,10.0
2010-12-14,18:20:00,10.0
2010-12-14,18:50:00,-9999.0
2010-12-14,19:20:00,-9999.0
2010-12-14,19:50:00,-9999.0
2010-12-14,20:20:00,-9999.0
2010-12-14,20:50:00,-9999.0
2010-12-14,21:20:00,-9999.0
2010-12-14,21:50:00,-9999.0
2010-12-14,22:20:00,-9999.0
2010-12-14,22:50:00,-9999.0
2010-12-14,23:20:00,-9999.0
2010-12-14,23:50:00,12
2010-12-14,23:50:00,-9999.0
2010-12-15,00:20:00,-9999.0
2010-12-15,00:50:00,-9999.0
2010-12-15,01:20:00,-9999.0
2010-12-15,01:50:00,-9999.0
2010-12-15,02:20:00,-9999.0
2010-12-15,02:50:00,23
2010-12-15,02:50:00,-9999.0
2010-12-15,03:20:00,-9999.0
2010-12-15,03:50:00,10.0
2010-12-15,04:20:00,10.0
2010-12-15,04:50:00,10.0
2010-12-15,05:20:00,10.0
2010-12-15,05:50:00,14
2010-12-15,05:50:00,10.0
2010-12-15,06:20:00,10.0
2010-12-15,06:50:00,-9999.0
2010-12-15,07:50:00,2.0
2010-12-15,08:20:00,1.0
2010-12-15,08:50:00,1.0
2010-12-15,09:20:00,2.0
2010-12-15,09:50:00,2.0
2010-12-15,10:20:00,2.2
2010-12-15,10:50:00,2.1
2010-12-15,11:20:00,2.5
2010-12-15,11:50:00,5
2010-12-15,11:50:00,3.0
2010-12-15,12:20:00,4.0
2010-12-15,12:50:00,9.0
2010-12-15,13:20:00,5.0
2010-12-15,13:50:00,-9999.0
2010-12-15,14:20:00,5.0
2010-12-15,14:50:00,4.5
2010-12-15,14:50:00,4.5
2010-12-15,15:20:00,4.0
2010-12-15,15:50:00,5.0
2010-12-15,16:20:00,5.0
2010-12-15,16:50:00,9.0
2010-12-15,17:20:00,9.0
2010-12-15,17:50:00,10
2010-12-15,17:50:00,10.0
2010-12-15,18:20:00,10.0
2010-12-15,18:50:00,10.0
2010-12-15,19:20:00,10.0
2010-12-15,19:50:00,10.0
2010-12-15,20:20:00,10.0
2010-12-15,20:50:00,13
2010-12-15,20:50:00,10.0
2010-12-15,21:20:00,10.0
2010-12-15,21:50:00,10.0
2010-12-15,22:20:00,10.0
2010-12-15,22:50:00,10.0
2010-12-15,23:20:00,10.0
2010-12-15,23:50:00,9
2010-12-15,23:50:00,10.0
2010-12-16,00:20:00,10.0
2010-12-16,00:50:00,9.0
2010-12-16,01:20:00,9.0
2010-12-16,01:50:00,9.0
2010-12-16,02:20:00,9.0
2010-12-16,02:50:00,10
2010-12-16,02:50:00,10.0
2010-12-16,03:20:00,10.0
2010-12-16,03:50:00,10.0
2010-12-16,04:20:00,10.0
2010-12-16,04:50:00,10.0
2010-12-16,05:20:00,10.0
2010-12-16,05:50:00,27
2010-12-16,05:50:00,10.0
2010-12-16,06:20:00,10.0
2010-12-16,06:50:00,10.0
2010-12-16,07:20:00,10.0
2010-12-16,07:50:00,10.0
2010-12-16,08:20:00,10.0
2010-12-16,08:50:00,28
2010-12-16,08:50:00,10.0
2010-12-16,09:20:00,10.0
2010-12-16,09:50:00,10.0
2010-12-16,10:20:00,10.0
2010-12-16,10:50:00,10.0
2010-12-16,11:20:00,10.0
2010-12-16,11:50:00,17
2010-12-16,11:50:00,10.0
2010-12-16,12:20:00,10.0
2010-12-16,12:50:00,10.0
2010-12-16,13:20:00,10.0
2010-12-16,13:50:00,10.0
2010-12-16,14:20:00,10.0
2010-12-16,14:50:00,19
2010-12-16,14:50:00,10.0
2010-12-16,15:20:00,10.0
2010-12-16,15:50:00,7.0
2010-12-16,16:20:00,4.0
2010-12-16,16:50:00,8.0
2010-12-16,17:20:00,4.0
2010-12-16,17:50:00,15
2010-12-16,17:50:00,6.0
2010-12-16,18:20:00,8.0
2010-12-16,18:50:00,7.0
2010-12-16,19:20:00,10.0
2010-12-16,19:50:00,10.0
2010-12-16,20:20:00,10.0
2010-12-16,20:50:00,22
2010-12-16,20:50:00,10.0
2010-12-16,21:20:00,10.0
2010-12-16,21:50:00,10.0
2010-12-16,22:20:00,10.0
2010-12-16,22:50:00,10.0
2010-12-16,23:20:00,-9999.0
2010-12-16,23:50:00,30
2010-12-16,23:50:00,-9999.0
2010-12-17,00:20:00,-9999.0
2010-12-17,00:50:00,-9999.0
2010-12-17,01:20:00,-9999.0
2010-12-17,01:50:00,-9999.0
2010-12-17,02:20:00,-9999.0
2010-12-17,02:50:00,30
2010-12-17,02:50:00,-9999.0
2010-12-17,03:20:00,-9999.0
2010-12-17,03:50:00,-9999.0
2010-12-17,04:20:00,-9999.0
2010-12-17,04:50:00,-9999.0
2010-12-17,05:20:00,-9999.0
2010-12-17,05:50:00,-9999.0
2010-12-17,06:20:00,-9999.0
2010-12-17,06:50:00,-9999.0
2010-12-17,07:20:00,-9999.0
2010-12-17,07:50:00,-9999.0
2010-12-17,08:20:00,-9999.0
2010-12-17,08:50:00,35
2010-12-17,08:50:00,-9999.0
2010-12-17,09:20:00,-9999.0
2010-12-17,09:50:00,-9999.0
2010-12-17,10:20:00,-9999.0
2010-12-17,10:50:00,10.0
2010-12-17,11:20:00,10.0
2010-12-17,11:50:00,30
2010-12-17,11:50:00,10.0
2010-12-17,12:20:00,10.0
2010-12-17,12:50:00,6.0
2010-12-17,13:20:00,1.1
2010-12-17,13:50:00,10.0
2010-12-17,14:20:00,10.0
2010-12-17,14:50:00,10.0
2010-12-17,15:20:00,10.0
2010-12-17,15:50:00,-9999.0
2010-12-17,16:20:00,-9999.0
2010-12-17,16:50:00,-9999.0
2010-12-17,17:20:00,-9999.0
2010-12-17,17:50:00,14
2010-12-17,17:50:00,-9999.0
2010-12-17,18:20:00,-9999.0
2010-12-17,18:50:00,-9999.0
2010-12-17,19:20:00,-9999.0
2010-12-17,19:50:00,-9999.0
2010-12-17,20:20:00,-9999.0
2010-12-17,20:50:00,18
2010-12-17,20:50:00,-9999.0
2010-12-17,21:20:00,-9999.0
2010-12-17,21:50:00,-9999.0
2010-12-17,22:20:00,-9999.0
2010-12-17,22:50:00,-9999.0
2010-12-17,23:20:00,-9999.0
2010-12-17,23:50:00,7
2010-12-17,23:50:00,9.0
2010-12-18,00:20:00,9.0
2010-12-18,00:50:00,8.0
2010-12-18,01:20:00,8.0
2010-12-18,01:50:00,9.0
2010-12-18,02:20:00,9.0
2010-12-18,02:50:00,7
2010-12-18,02:50:00,9.0
2010-12-18,03:20:00,9.0
2010-12-18,03:50:00,-9999.0
2010-12-18,04:20:00,-9999.0
2010-12-18,04:50:00,-9999.0
2010-12-18,05:20:00,-9999.0
2010-12-18,05:50:00,14
2010-12-18,05:50:00,-9999.0
2010-12-18,06:20:00,-9999.0
2010-12-18,06:50:00,-9999.0
2010-12-18,07:20:00,-9999.0
2010-12-18,07:50:00,-9999.0
2010-12-18,08:20:00,7.0
2010-12-18,08:50:00,15
2010-12-18,08:50:00,10.0
2010-12-18,09:20:00,10.0
2010-12-18,09:50:00,3.0
2010-12-18,10:20:00,0.7
2010-12-18,10:50:00,0.5
2010-12-18,11:20:00,0.3
2010-12-18,11:50:00,0.3
2010-12-18,11:50:00,0.4
2010-12-18,12:20:00,0.6
2010-12-18,12:50:00,5.0
2010-12-18,13:20:00,6.0
2010-12-18,13:50:00,10.0
2010-12-18,14:20:00,10.0
2010-12-18,14:50:00,11
2010-12-18,14:50:00,10.0
2010-12-18,15:20:00,10.0
2010-12-18,15:50:00,10.0
2010-12-18,16:20:00,10.0
2010-12-18,16:50:00,10.0
2010-12-18,17:20:00,10.0
2010-12-18,17:50:00,4.6
2010-12-18,17:50:00,7.0
2010-12-18,18:20:00,7.0
2010-12-18,18:50:00,10.0
2010-12-18,19:20:00,10.0
2010-12-18,19:50:00,9.0
2010-12-18,20:20:00,8.0
2010-12-18,20:50:00,5
2010-12-18,20:50:00,7.0
2010-12-18,21:20:00,7.0
2010-12-18,21:50:00,9.0
2010-12-18,22:20:00,10.0
2010-12-18,22:50:00,10.0
2010-12-18,23:20:00,10.0
2010-12-18,23:50:00,10.0
2010-12-19,00:20:00,9.0
2010-12-19,00:50:00,9.0
2010-12-19,01:20:00,10.0
2010-12-19,01:50:00,10.0
2010-12-19,02:20:00,10.0
2010-12-19,02:50:00,-9999.0
2010-12-19,03:20:00,-9999.0
2010-12-19,03:50:00,-9999.0
2010-12-19,04:20:00,-9999.0
2010-12-19,04:50:00,-9999.0
2010-12-19,05:20:00,9.0
2010-12-19,05:50:00,9
2010-12-19,05:50:00,-9999.0
2010-12-19,06:20:00,-9999.0
2010-12-19,06:50:00,-9999.0
2010-12-19,07:20:00,-9999.0
2010-12-19,07:50:00,-9999.0
2010-12-19,08:20:00,10.0
2010-12-19,08:50:00,10
2010-12-19,08:50:00,10.0
2010-12-19,09:20:00,-9999.0
2010-12-19,09:50:00,-9999.0
2010-12-19,10:20:00,10.0
2010-12-19,10:50:00,10.0
2010-12-19,11:20:00,10.0
2010-12-19,11:50:00,10
2010-12-19,11:50:00,10.0
2010-12-19,12:20:00,10.0
2010-12-19,12:50:00,10.0
2010-12-19,13:20:00,10.0
2010-12-19,13:50:00,10.0
2010-12-19,14:20:00,10.0
2010-12-19,14:50:00,11
2010-12-19,14:50:00,10.0
2010-12-19,15:20:00,10.0
2010-12-19,15:50:00,10.0
2010-12-19,16:20:00,10.0
2010-12-19,16:50:00,10.0
2010-12-19,17:20:00,10.0
2010-12-19,17:50:00,-9999.0
2010-12-19,18:20:00,10.0
2010-12-19,18:50:00,10.0
2010-12-19,19:20:00,-9999.0
2010-12-19,19:50:00,-9999.0
2010-12-19,20:20:00,-9999.0
2010-12-19,20:50:00,13
2010-12-19,20:50:00,-9999.0
2010-12-19,21:20:00,-9999.0
2010-12-19,21:50:00,-9999.0
2010-12-19,22:20:00,-9999.0
2010-12-19,22:50:00,-9999.0
2010-12-19,23:20:00,-9999.0
2010-12-19,23:50:00,8
2010-12-19,23:50:00,-9999.0
2010-12-20,00:20:00,-9999.0
2010-12-20,00:50:00,-9999.0
2010-12-20,01:20:00,-9999.0
2010-12-20,01:50:00,-9999.0
2010-12-20,02:20:00,-9999.0
2010-12-20,02:50:00,2.4
2010-12-20,02:50:00,-9999.0
2010-12-20,03:20:00,-9999.0
2010-12-20,03:50:00,8.0
2010-12-20,04:20:00,6.0
2010-12-20,04:50:00,5.0
2010-12-20,05:20:00,5.0
2010-12-20,05:50:00,-9999.0
2010-12-20,06:20:00,4.5
2010-12-20,06:50:00,4.5
2010-12-20,07:20:00,6.0
2010-12-20,07:50:00,-9999.0
2010-12-20,08:20:00,5.0
2010-12-20,08:50:00,6.0
2010-12-20,09:20:00,7.0
2010-12-20,09:50:00,9.0
2010-12-20,10:20:00,10.0
2010-12-20,10:50:00,10.0
2010-12-20,11:20:00,10.0
2010-12-20,11:50:00,8
2010-12-20,11:50:00,-9999.0
2010-12-20,12:20:00,-9999.0
2010-12-20,12:50:00,9.0
2010-12-20,13:20:00,8.0
2010-12-20,13:50:00,5.0
2010-12-20,14:20:00,6.0
2010-12-20,14:50:00,8
2010-12-20,14:50:00,9.0
2010-12-20,15:20:00,10.0
2010-12-20,15:50:00,10.0
2010-12-20,16:20:00,9.0
2010-12-20,16:50:00,10.0
2010-12-20,17:20:00,10.0
2010-12-20,17:50:00,10
2010-12-20,17:50:00,10.0
2010-12-20,18:20:00,10.0
2010-12-20,18:50:00,10.0
2010-12-20,19:20:00,10.0
2010-12-20,19:50:00,5.0
2010-12-20,20:20:00,-9999.0
2010-12-20,20:50:00,4.7
2010-12-20,20:50:00,-9999.0
2010-12-20,21:20:00,4.0
2010-12-20,21:50:00,5.0
2010-12-20,22:20:00,5.0
2010-12-20,22:50:00,6.0
2010-12-20,23:20:00,4.0
2010-12-20,23:50:00,5
2010-12-20,23:50:00,4.0
2010-12-21,00:20:00,5.0
2010-12-21,00:50:00,5.0
2010-12-21,01:20:00,5.0
2010-12-21,01:50:00,6.0
2010-12-21,02:20:00,6.0
2010-12-21,02:50:00,5
2010-12-21,02:50:00,6.0
2010-12-21,03:20:00,5.0
2010-12-21,03:50:00,-9999.0
2010-12-21,04:20:00,2.5
2010-12-21,04:50:00,-9999.0
2010-12-21,05:20:00,5.0
2010-12-21,05:50:00,6
2010-12-21,05:50:00,6.0
2010-12-21,06:20:00,6.0
2010-12-21,06:50:00,5.0
2010-12-21,07:20:00,5.0
2010-12-21,07:50:00,5.0
2010-12-21,08:20:00,5.0
2010-12-21,08:50:00,3.9
2010-12-21,08:50:00,4.0
2010-12-21,09:20:00,-9999.0
2010-12-21,09:50:00,-9999.0
2010-12-21,10:20:00,-9999.0
2010-12-21,10:50:00,4.5
2010-12-21,11:20:00,-9999.0
2010-12-21,11:50:00,4.4
2010-12-21,11:50:00,4.0
2010-12-21,12:20:00,-9999.0
2010-12-21,12:50:00,-9999.0
2010-12-21,13:20:00,-9999.0
2010-12-21,13:50:00,6.0
2010-12-21,14:20:00,6.0
2010-12-21,14:50:00,4.9
2010-12-21,14:50:00,-9999.0
2010-12-21,15:20:00,-9999.0
2010-12-21,15:50:00,3.5
2010-12-21,16:20:00,4.0
2010-12-21,16:50:00,-9999.0
2010-12-21,17:20:00,-9999.0
2010-12-21,17:50:00,6
2010-12-21,17:50:00,5.0
2010-12-21,18:20:00,6.0
2010-12-21,18:50:00,6.0
2010-12-21,19:20:00,6.0
2010-12-21,19:50:00,5.0
2010-12-21,20:20:00,6.0
2010-12-21,20:50:00,5
2010-12-21,20:50:00,6.0
2010-12-21,21:20:00,5.0
2010-12-21,21:50:00,4.5
2010-12-21,22:20:00,-9999.0
2010-12-21,22:50:00,-9999.0
2010-12-21,23:20:00,4.0
2010-12-21,23:50:00,4.4
2010-12-21,23:50:00,-9999.0
2010-12-02,00:20:00,5.0
2010-12-02,00:50:00,-9999.0
2010-12-02,01:20:00,4.0
2010-12-02,01:50:00,-9999.0
2010-12-02,02:20:00,-9999.0
2010-12-02,02:50:00,-9999.0
2010-12-02,03:20:00,6.0
2010-12-02,03:50:00,9.0
2010-12-02,04:20:00,10.0
2010-12-02,04:50:00,9.0
2010-12-02,05:20:00,4.0
2010-12-02,05:50:00,3.6
2010-12-02,05:50:00,-9999.0
2010-12-02,06:20:00,4.5
2010-12-02,06:50:00,6.0
2010-12-02,07:20:00,4.0
2010-12-02,07:50:00,2.3
2010-12-02,08:20:00,7.0
2010-12-02,08:50:00,5
2010-12-02,08:50:00,7.0
2010-12-02,09:20:00,10.0
2010-12-02,09:50:00,9.0
2010-12-02,10:20:00,10.0
2010-12-02,10:50:00,7.0
2010-12-02,11:20:00,9.0
2010-12-02,11:50:00,10.0
2010-12-02,12:20:00,10.0
2010-12-02,12:50:00,10.0
2010-12-02,13:20:00,10.0
2010-12-02,13:50:00,10.0
2010-12-02,14:20:00,5.0
2010-12-02,14:50:00,16
2010-12-02,14:50:00,10.0
2010-12-02,15:20:00,10.0
2010-12-02,15:50:00,10.0
2010-12-02,16:20:00,10.0
2010-12-02,16:50:00,10.0
2010-12-02,17:20:00,10.0
2010-12-02,17:50:00,20
2010-12-02,17:50:00,10.0
2010-12-02,18:20:00,10.0
2010-12-02,18:50:00,10.0
2010-12-02,19:20:00,10.0
2010-12-02,19:50:00,10.0
2010-12-02,20:20:00,10.0
2010-12-02,20:50:00,10.0
2010-12-02,21:20:00,10.0
2010-12-02,21:50:00,10.0
2010-12-02,22:20:00,10.0
2010-12-02,22:50:00,10.0
2010-12-02,23:20:00,-9999.0
2010-12-02,23:50:00,22
2010-12-02,23:50:00,-9999.0
2010-12-22,00:20:00,4.5
2010-12-22,00:50:00,-9999.0
2010-12-22,01:20:00,4.0
2010-12-22,01:50:00,-9999.0
2010-12-22,02:20:00,-9999.0
2010-12-22,02:50:00,-9999.0
2010-12-22,03:20:00,-9999.0
2010-12-22,03:50:00,-9999.0
2010-12-22,04:20:00,-9999.0
2010-12-22,04:50:00,-9999.0
2010-12-22,05:20:00,2.7
2010-12-22,05:50:00,3.1
2010-12-22,05:50:00,2.5
2010-12-22,06:20:00,2.5
2010-12-22,06:50:00,2.5
2010-12-22,07:20:00,-9999.0
2010-12-22,07:50:00,2.9
2010-12-22,08:20:00,2.2
2010-12-22,08:50:00,2.5
2010-12-22,08:50:00,1.7
2010-12-22,09:20:00,1.7
2010-12-22,09:50:00,2.5
2010-12-22,10:20:00,-9999.0
2010-12-22,10:50:00,-9999.0
2010-12-22,11:20:00,3.5
2010-12-22,11:50:00,4.0
2010-12-22,11:50:00,3.5
2010-12-22,12:20:00,-9999.0
2010-12-22,12:50:00,4.0
2010-12-22,13:20:00,5.0
2010-12-22,13:50:00,5.0
2010-12-22,14:20:00,6.0
2010-12-22,14:50:00,7
2010-12-22,14:50:00,5.0
2010-12-22,15:20:00,5.0
2010-12-22,15:50:00,8.0
2010-12-22,16:20:00,7.0
2010-12-22,16:50:00,10.0
2010-12-22,17:20:00,10.0
2010-12-22,17:50:00,21
2010-12-22,17:50:00,10.0
2010-12-22,18:20:00,10.0
2010-12-22,18:50:00,10.0
2010-12-22,19:20:00,10.0
2010-12-22,19:50:00,-9999.0
2010-12-22,20:20:00,-9999.0
2010-12-22,20:50:00,14
2010-12-22,20:50:00,-9999.0
2010-12-22,21:20:00,-9999.0
2010-12-22,21:50:00,-9999.0
2010-12-22,22:20:00,-9999.0
2010-12-22,22:50:00,10.0
2010-12-22,23:20:00,10.0
2010-12-22,23:50:00,15
